Date;Time;ArduinoMillis;EDA;IBI;RawPulse;FL;FR;RL;RR
2017-04-17;12:06:57:5982;8222;4;0;505;370;788;689;241;
2017-04-17;12:06:57:5982;8232;4;0;504;486;803;696;237;
2017-04-17;12:06:57:6158;8242;4;0;504;510;804;698;237;
2017-04-17;12:06:57:6159;8252;4;0;502;509;788;706;233;
2017-04-17;12:06:57:6513;8262;4;0;501;408;781;710;240;
2017-04-17;12:06:57:6514;8272;3;0;504;380;786;706;242;
2017-04-17;12:06:57:6514;8282;4;0;508;435;800;705;242;
2017-04-17;12:06:57:6825;8292;3;0;509;558;806;709;236;
2017-04-17;12:06:57:6826;8302;3;0;510;594;806;721;235;
2017-04-17;12:06:57:6826;8312;3;0;508;583;803;731;241;
2017-04-17;12:06:57:6997;8322;3;0;507;533;806;733;241;
2017-04-17;12:06:57:6997;8332;3;0;504;490;814;728;260;
2017-04-17;12:06:57:7358;8342;3;0;502;469;816;728;259;
2017-04-17;12:06:57:7358;8352;3;0;498;488;812;731;260;
2017-04-17;12:06:57:7358;8363;3;0;496;525;811;728;258;
2017-04-17;12:06:57:7358;8373;3;0;495;571;815;725;237;
2017-04-17;12:06:57:7665;8383;4;0;496;611;817;722;231;
2017-04-17;12:06:57:7666;8393;3;0;498;641;819;725;219;
2017-04-17;12:06:57:7666;8403;3;0;499;658;819;732;214;
2017-04-17;12:06:57:7985;8413;3;0;501;643;818;746;223;
2017-04-17;12:06:57:7986;8423;3;0;503;553;816;757;253;
2017-04-17;12:06:57:7986;8433;3;0;505;370;808;766;261;
2017-04-17;12:06:57:8159;8443;3;0;506;302;798;773;232;
2017-04-17;12:06:57:8514;8453;3;0;508;315;797;779;234;
2017-04-17;12:06:57:8514;8463;4;0;510;413;806;783;231;
2017-04-17;12:06:57:8514;8473;3;0;510;526;816;788;238;
2017-04-17;12:06:57:8514;8483;3;0;510;562;822;792;257;
2017-04-17;12:06:57:8823;8493;3;0;509;573;822;796;251;
2017-04-17;12:06:57:8823;8503;3;0;507;573;823;798;250;
2017-04-17;12:06:57:8823;8513;3;0;508;580;826;801;248;
2017-04-17;12:06:57:8996;8523;3;0;508;580;827;803;236;
2017-04-17;12:06:57:8996;8534;3;0;508;565;825;806;231;
2017-04-17;12:06:57:9355;8544;3;0;507;545;824;809;244;
2017-04-17;12:06:57:9355;8554;3;0;506;541;824;814;243;
2017-04-17;12:06:57:9355;8564;3;0;502;549;826;816;245;
2017-04-17;12:06:57:9665;8574;3;0;501;563;827;817;246;
2017-04-17;12:06:57:9665;8584;4;0;501;566;828;818;247;
2017-04-17;12:06:57:9666;8594;4;0;503;566;828;820;246;
2017-04-17;12:06:57:9838;8604;4;0;503;561;828;821;247;
2017-04-17;12:06:57:9839;8614;3;0;505;544;829;822;247;
2017-04-17;12:06:58:0162;8624;3;0;508;541;828;824;247;
2017-04-17;12:06:58:0163;8634;4;0;510;540;827;824;247;
2017-04-17;12:06:58:0164;8644;4;0;512;545;823;827;247;
2017-04-17;12:06:58:0465;8654;4;0;514;552;815;830;248;
2017-04-17;12:06:58:0466;8664;4;0;517;547;812;832;248;
2017-04-17;12:06:58:0466;8674;4;0;519;535;810;834;248;
2017-04-17;12:06:58:0466;8684;3;0;520;533;812;835;247;
2017-04-17;12:06:58:0699;8694;3;0;521;520;821;834;249;
2017-04-17;12:06:58:0700;8704;4;0;522;518;826;834;248;
2017-04-17;12:06:58:0995;8714;4;0;522;513;827;833;247;
2017-04-17;12:06:58:0995;8724;4;0;521;472;827;833;249;
2017-04-17;12:06:58:0995;8734;4;0;519;414;826;832;251;
2017-04-17;12:06:58:1304;8744;4;0;516;330;826;831;251;
2017-04-17;12:06:58:1304;8754;4;0;515;218;824;830;260;
2017-04-17;12:06:58:1304;8764;4;0;516;136;815;827;280;
2017-04-17;12:06:58:1481;8774;3;0;515;100;801;823;288;
2017-04-17;12:06:58:1482;8784;3;0;512;91;785;819;302;
2017-04-17;12:06:58:1833;8794;2;0;509;83;772;811;312;
2017-04-17;12:06:58:1833;8804;3;0;506;78;753;808;315;
2017-04-17;12:06:58:1834;8814;2;0;503;81;753;803;303;
2017-04-17;12:06:58:2141;8824;2;0;502;84;758;795;268;
2017-04-17;12:06:58:2141;8834;2;0;502;86;764;786;253;
2017-04-17;12:06:58:2141;8844;3;0;501;87;765;775;249;
2017-04-17;12:06:58:2311;8854;2;0;500;89;766;746;249;
2017-04-17;12:06:58:2311;8864;3;0;498;84;766;720;254;
2017-04-17;12:06:58:2674;8875;2;0;498;85;764;719;254;
2017-04-17;12:06:58:2675;8885;3;0;500;85;757;730;251;
2017-04-17;12:06:58:2675;8895;2;0;502;88;757;732;251;
2017-04-17;12:06:58:2675;8905;2;0;502;81;765;723;255;
2017-04-17;12:06:58:2985;8915;2;0;504;74;761;716;259;
2017-04-17;12:06:58:2985;8925;2;0;505;70;750;726;264;
2017-04-17;12:06:58:2985;8935;2;0;506;67;743;731;278;
2017-04-17;12:06:58:3157;8945;2;0;506;68;755;734;278;
2017-04-17;12:06:58:3157;8955;1;0;506;70;766;737;263;
2017-04-17;12:06:58:3517;8965;1;0;508;76;772;742;257;
2017-04-17;12:06:58:3530;8975;2;0;510;79;773;752;256;
2017-04-17;12:06:58:3530;8985;2;0;512;74;771;754;255;
2017-04-17;12:06:58:3823;8995;3;0;514;68;768;751;274;
2017-04-17;12:06:58:3823;9005;3;0;516;67;765;744;288;
2017-04-17;12:06:58:3823;9015;2;0;517;65;766;743;291;
2017-04-17;12:06:58:3993;9025;2;0;520;70;770;747;280;
2017-04-17;12:06:58:3993;9035;2;0;522;78;775;751;256;
2017-04-17;12:06:58:4356;9046;2;0;520;78;779;751;255;
2017-04-17;12:06:58:4356;9057;2;0;516;77;779;750;257;
2017-04-17;12:06:58:4356;9067;2;0;513;77;775;751;256;
2017-04-17;12:06:58:4666;9077;2;0;513;77;776;746;253;
2017-04-17;12:06:58:4666;9088;3;0;513;79;784;731;251;
2017-04-17;12:06:58:4666;9098;2;0;514;90;796;724;254;
2017-04-17;12:06:58:4985;9108;3;0;512;110;802;727;225;
2017-04-17;12:06:58:4985;9118;3;0;513;224;798;733;253;
2017-04-17;12:06:58:4985;9128;5;0;511;241;799;737;265;
2017-04-17;12:06:58:5156;9138;4;0;511;156;801;738;270;
2017-04-17;12:06:58:5156;9148;4;0;511;130;792;744;269;
2017-04-17;12:06:58:5514;9158;4;0;512;114;784;755;272;
2017-04-17;12:06:58:5514;9168;5;0;513;93;779;761;276;
2017-04-17;12:06:58:5515;9178;4;0;513;92;779;762;279;
2017-04-17;12:06:58:5515;9188;3;0;514;87;778;763;281;
2017-04-17;12:06:58:5825;9198;3;0;515;84;773;766;281;
2017-04-17;12:06:58:5825;9208;3;0;515;85;770;768;281;
2017-04-17;12:06:58:5825;9218;3;0;513;76;770;769;274;
2017-04-17;12:06:58:5995;9228;4;0;511;71;772;770;276;
2017-04-17;12:06:58:5996;9238;3;0;510;68;769;772;284;
2017-04-17;12:06:58:6366;9248;4;0;511;68;760;775;292;
2017-04-17;12:06:58:6366;9259;4;0;512;69;757;777;304;
2017-04-17;12:06:58:6366;9269;4;0;513;69;761;777;304;
2017-04-17;12:06:58:6665;9279;4;0;515;67;768;777;305;
2017-04-17;12:06:58:6665;9289;4;0;515;71;770;778;305;
2017-04-17;12:06:58:6665;9299;3;0;516;74;767;782;307;
2017-04-17;12:06:58:6837;9309;2;0;516;68;760;784;307;
2017-04-17;12:06:58:6837;9319;3;0;516;61;753;785;317;
2017-04-17;12:06:58:7199;9329;2;0;515;60;742;786;326;
2017-04-17;12:06:58:7199;9339;2;0;515;57;736;790;328;
2017-04-17;12:06:58:7200;9349;1;0;515;59;738;793;327;
2017-04-17;12:06:58:7508;9359;1;0;515;62;745;796;326;
2017-04-17;12:06:58:7508;9369;1;0;517;66;752;799;324;
2017-04-17;12:06:58:7509;9379;1;0;516;66;749;801;325;
2017-04-17;12:06:58:7509;9389;1;0;515;59;741;802;328;
2017-04-17;12:06:58:7825;9399;1;0;516;57;722;803;334;
2017-04-17;12:06:58:7825;9409;1;0;517;60;708;803;348;
2017-04-17;12:06:58:7826;9419;1;0;518;61;707;804;358;
2017-04-17;12:06:58:7995;9430;1;0;517;58;709;803;346;
2017-04-17;12:06:58:8360;9440;1;0;517;60;719;801;332;
2017-04-17;12:06:58:8361;9450;2;0;517;61;729;796;326;
2017-04-17;12:06:58:8361;9460;2;0;517;62;732;787;322;
2017-04-17;12:06:58:8361;9470;2;0;514;66;731;774;320;
2017-04-17;12:06:58:8667;9480;2;0;513;65;730;758;311;
2017-04-17;12:06:58:8667;9490;3;0;512;73;731;723;273;
2017-04-17;12:06:58:8667;9500;3;0;515;74;734;708;275;
2017-04-17;12:06:58:8837;9510;3;0;515;78;734;681;272;
2017-04-17;12:06:58:8837;9520;2;0;515;83;733;661;251;
2017-04-17;12:06:58:9194;9530;3;0;514;88;730;652;211;
2017-04-17;12:06:58:9194;9540;3;0;512;94;711;661;218;
2017-04-17;12:06:58:9194;9550;3;0;510;91;692;661;231;
2017-04-17;12:06:58:9507;9560;3;0;508;87;684;648;238;
2017-04-17;12:06:58:9508;9570;3;0;508;82;681;633;255;
2017-04-17;12:06:58:9508;9580;3;0;508;81;681;627;256;
2017-04-17;12:06:58:9508;9590;3;0;508;84;678;634;240;
2017-04-17;12:06:58:9679;9600;3;0;510;87;682;641;233;
2017-04-17;12:06:59:0040;9610;3;0;509;90;695;638;226;
2017-04-17;12:06:59:0040;9620;3;0;510;90;704;630;226;
2017-04-17;12:06:59:0040;9630;3;0;513;87;697;627;236;
2017-04-17;12:06:59:0040;9640;3;0;515;85;672;629;239;
2017-04-17;12:06:59:0313;9650;3;0;515;85;666;627;241;
2017-04-17;12:06:59:0313;9660;2;0;514;85;672;623;241;
2017-04-17;12:06:59:0534;9671;2;0;513;88;689;618;237;
2017-04-17;12:06:59:0535;9681;2;0;514;88;694;621;233;
2017-04-17;12:06:59:0536;9691;1;0;515;88;687;627;233;
2017-04-17;12:06:59:0844;9701;1;0;517;88;684;626;235;
2017-04-17;12:06:59:0845;9711;1;0;516;86;683;616;237;
2017-04-17;12:06:59:1146;9721;1;0;516;84;682;609;238;
2017-04-17;12:06:59:1147;9731;1;0;516;85;677;613;238;
2017-04-17;12:06:59:1147;9741;1;0;515;85;676;614;238;
2017-04-17;12:06:59:1147;9751;1;0;513;86;681;614;236;
2017-04-17;12:06:59:1317;9761;2;0;512;86;688;611;235;
2017-04-17;12:06:59:1672;9771;2;0;513;87;690;608;235;
2017-04-17;12:06:59:1673;9781;3;0;513;84;683;607;237;
2017-04-17;12:06:59:1673;9791;2;0;514;84;672;609;240;
2017-04-17;12:06:59:1673;9801;2;0;514;82;672;603;240;
2017-04-17;12:06:59:1986;9811;1;0;515;84;678;595;239;
2017-04-17;12:06:59:1986;9821;2;0;516;84;683;595;238;
2017-04-17;12:06:59:1986;9831;2;0;517;85;682;600;237;
2017-04-17;12:06:59:2158;9841;2;0;516;83;678;600;237;
2017-04-17;12:06:59:2158;9851;2;0;517;82;678;591;237;
2017-04-17;12:06:59:2517;9861;3;0;518;82;679;590;238;
2017-04-17;12:06:59:2517;9871;2;0;518;82;678;590;239;
2017-04-17;12:06:59:2517;9881;3;0;517;83;675;591;238;
2017-04-17;12:06:59:2827;9891;2;0;518;84;676;592;237;
2017-04-17;12:06:59:2827;9901;2;0;520;84;678;591;235;
2017-04-17;12:06:59:2827;9911;2;0;520;85;682;590;236;
2017-04-17;12:06:59:2827;9921;2;0;518;84;678;590;237;
2017-04-17;12:06:59:2998;9931;2;0;515;84;674;590;238;
2017-04-17;12:06:59:3356;9942;2;0;514;82;673;590;238;
2017-04-17;12:06:59:3356;9952;2;0;514;82;676;589;237;
2017-04-17;12:06:59:3356;9962;1;0;513;82;677;588;237;
2017-04-17;12:06:59:3357;9972;2;0;512;82;677;588;235;
2017-04-17;12:06:59:3666;9982;3;0;511;82;675;587;237;
2017-04-17;12:06:59:3666;9992;3;0;510;83;675;588;238;
2017-04-17;12:06:59:3666;10002;3;0;510;80;675;588;238;
2017-04-17;12:06:59:3836;10012;3;0;509;81;676;588;238;
2017-04-17;12:06:59:4195;10022;3;0;509;81;675;587;237;
2017-04-17;12:06:59:4195;10032;3;0;510;82;674;587;236;
2017-04-17;12:06:59:4196;10042;3;0;509;83;675;586;236;
2017-04-17;12:06:59:4196;10052;4;0;508;85;676;586;236;
2017-04-17;12:06:59:4508;10062;4;0;508;86;676;586;236;
2017-04-17;12:06:59:4508;10072;4;0;510;86;674;586;236;
2017-04-17;12:06:59:4508;10082;4;0;511;86;674;586;236;
2017-04-17;12:06:59:4827;10092;4;0;510;86;674;585;236;
2017-04-17;12:06:59:4827;10102;4;0;511;85;675;585;237;
2017-04-17;12:06:59:4827;10112;4;0;513;86;676;585;235;
2017-04-17;12:06:59:4827;10122;4;0;513;85;675;585;237;
2017-04-17;12:06:59:4998;10132;4;0;512;85;674;585;236;
2017-04-17;12:06:59:5361;10142;3;0;512;83;675;584;236;
2017-04-17;12:06:59:5361;10152;4;0;512;83;675;584;236;
2017-04-17;12:06:59:5362;10162;4;0;511;81;674;584;235;
2017-04-17;12:06:59:5362;10172;4;0;508;83;674;584;234;
2017-04-17;12:06:59:5666;10183;4;0;506;80;674;584;235;
2017-04-17;12:06:59:5666;10193;4;0;503;80;675;583;235;
2017-04-17;12:06:59:5666;10203;4;0;503;81;674;581;235;
2017-04-17;12:06:59:5835;10213;3;0;505;79;673;580;235;
2017-04-17;12:06:59:6203;10223;3;0;507;81;673;581;236;
2017-04-17;12:06:59:6203;10233;2;0;508;82;673;580;236;
2017-04-17;12:06:59:6203;10243;2;0;507;82;674;578;236;
2017-04-17;12:06:59:6204;10253;2;0;506;81;674;578;236;
2017-04-17;12:06:59:6506;10263;2;0;507;82;673;578;236;
2017-04-17;12:06:59:6506;10273;2;0;509;82;672;578;236;
2017-04-17;12:06:59:6507;10283;4;0;511;82;673;578;237;
2017-04-17;12:06:59:6826;10293;4;0;511;82;673;577;237;
2017-04-17;12:06:59:6826;10303;4;0;512;81;673;577;237;
2017-04-17;12:06:59:6827;10313;4;0;514;84;672;577;237;
2017-04-17;12:06:59:6997;10323;4;0;516;83;672;577;238;
2017-04-17;12:06:59:6997;10333;3;0;520;83;672;577;238;
2017-04-17;12:06:59:7353;10343;3;0;522;81;672;577;237;
2017-04-17;12:06:59:7353;10353;3;0;523;80;672;576;237;
2017-04-17;12:06:59:7353;10363;3;0;521;80;671;577;237;
2017-04-17;12:06:59:7664;10373;3;0;519;82;671;576;238;
2017-04-17;12:06:59:7664;10383;4;0;515;81;672;576;237;
2017-04-17;12:06:59:7664;10393;3;0;513;80;672;575;237;
2017-04-17;12:06:59:7664;10403;4;0;512;79;672;574;237;
2017-04-17;12:06:59:7835;10413;4;0;514;79;672;574;237;
2017-04-17;12:06:59:8201;10423;4;0;516;79;672;574;236;
2017-04-17;12:06:59:8201;10433;3;0;517;80;672;574;237;
2017-04-17;12:06:59:8202;10443;3;0;516;77;672;574;236;
2017-04-17;12:06:59:8202;10454;3;0;516;77;672;574;236;
2017-04-17;12:06:59:8506;10464;3;0;518;79;672;574;236;
2017-04-17;12:06:59:8507;10474;3;0;517;79;672;574;236;
2017-04-17;12:06:59:8507;10484;3;0;515;77;672;572;237;
2017-04-17;12:06:59:8861;10494;3;0;514;79;672;572;238;
2017-04-17;12:06:59:8861;10504;4;0;513;76;672;572;237;
2017-04-17;12:06:59:8861;10514;3;0;511;77;672;572;238;
2017-04-17;12:06:59:9143;10524;4;0;508;80;672;572;237;
2017-04-17;12:06:59:9143;10534;4;0;507;78;672;572;237;
2017-04-17;12:06:59:9143;10544;4;0;507;80;672;571;237;
2017-04-17;12:06:59:9324;10554;4;0;509;79;671;571;237;
2017-04-17;12:06:59:9324;10564;4;0;510;79;671;571;237;
2017-04-17;12:06:59:9678;10574;4;0;510;80;672;570;236;
2017-04-17;12:06:59:9678;10584;4;0;508;79;672;570;236;
2017-04-17;12:06:59:9679;10594;4;0;510;79;672;570;236;
2017-04-17;12:06:59:9679;10604;4;0;510;79;672;570;238;
2017-04-17;12:06:59:9984;10614;4;0;512;81;672;570;237;
2017-04-17;12:06:59:9984;10624;4;0;512;78;672;570;237;
2017-04-17;12:06:59:9984;10634;4;0;511;77;672;570;237;
2017-04-17;12:07:00:0352;10644;4;0;510;78;671;570;237;
2017-04-17;12:07:00:0352;10654;4;0;510;78;671;571;237;
2017-04-17;12:07:00:0352;10664;4;0;510;77;671;571;236;
2017-04-17;12:07:00:0666;10674;4;0;511;77;672;571;236;
2017-04-17;12:07:00:0666;10684;4;0;511;78;672;571;236;
2017-04-17;12:07:00:0667;10694;3;0;513;76;671;571;236;
2017-04-17;12:07:00:0836;10704;4;0;515;77;671;571;236;
2017-04-17;12:07:00:0836;10714;3;0;516;76;671;571;236;
2017-04-17;12:07:00:1195;10724;4;0;517;76;671;571;236;
2017-04-17;12:07:00:1195;10734;3;0;518;76;671;571;236;
2017-04-17;12:07:00:1195;10744;4;0;517;76;671;571;236;
2017-04-17;12:07:00:1195;10754;3;0;517;76;671;571;237;
2017-04-17;12:07:00:1503;10764;4;0;517;76;671;571;237;
2017-04-17;12:07:00:1503;10774;4;10768;522;76;671;571;236;
2017-04-17;12:07:00:1504;10784;4;0;529;76;672;571;236;
2017-04-17;12:07:00:1680;10795;3;0;531;76;671;571;237;
2017-04-17;12:07:00:1680;10805;4;0;525;75;671;571;237;
2017-04-17;12:07:00:2030;10815;4;0;515;75;671;570;237;
2017-04-17;12:07:00:2030;10825;4;0;507;75;671;570;237;
2017-04-17;12:07:00:2031;10835;3;0;507;74;671;570;237;
2017-04-17;12:07:00:2305;10845;4;0;511;75;671;570;236;
2017-04-17;12:07:00:2306;10855;3;0;515;76;671;570;236;
2017-04-17;12:07:00:2306;10865;3;0;511;76;671;570;235;
2017-04-17;12:07:00:2539;10875;3;0;508;75;671;570;235;
2017-04-17;12:07:00:2539;10885;3;0;508;75;671;570;235;
2017-04-17;12:07:00:2870;10895;3;0;509;75;671;570;235;
2017-04-17;12:07:00:2870;10905;3;0;507;74;671;569;235;
2017-04-17;12:07:00:2870;10915;3;0;504;75;670;569;235;
2017-04-17;12:07:00:2870;10925;3;0;502;75;670;569;235;
2017-04-17;12:07:00:3244;10935;3;0;503;75;671;569;236;
2017-04-17;12:07:00:3244;10945;5;0;506;75;671;569;236;
2017-04-17;12:07:00:3245;10955;5;0;507;75;671;569;236;
2017-04-17;12:07:00:6803;11286;9;0;514;76;670;568;236;
2017-04-17;12:07:00:6803;11296;8;0;515;75;670;568;236;
2017-04-17;12:07:00:6804;11307;9;0;515;74;669;568;236;
2017-04-17;12:07:00:6804;11317;8;0;513;75;669;568;236;
2017-04-17;12:07:01:7063;12324;8;0;512;75;669;568;236;
2017-04-17;12:07:01:7065;12334;3;0;517;67;669;565;235;
2017-04-17;12:07:01:7351;12374;7;0;517;61;669;565;234;
2017-04-17;12:07:02:1367;12775;9;0;517;64;668;563;235;
2017-04-17;12:07:02:3702;12956;9;0;541;610;0;526;65;667;562;236;
2017-04-17;12:07:26:1562;10;1;0;504;60;646;607;245;
2017-04-17;12:07:26:1736;10;1;0;504;60;646;607;245;
2017-04-17;12:07:26:1902;10;1;0;504;60;646;607;245;
2017-04-17;12:07:26:2196;10;1;0;504;60;646;607;245;
2017-04-17;12:07:26:2409;10;1;0;504;60;646;607;245;
2017-04-17;12:07:26:2626;10;1;0;504;60;646;607;245;
2017-04-17;12:07:48:4682;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:4862;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:5158;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:5376;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:5560;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:5836;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:6059;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:6318;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:6534;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:6837;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:7022;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:7325;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:7529;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:7719;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:7993;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:8208;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:8382;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:8677;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:8865;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:9038;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:9365;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:9543;20;2;0;520;71;681;612;249;
2017-04-17;12:07:48:9711;20;2;0;520;71;681;612;249;
2017-04-17;12:07:49:0033;20;2;0;520;71;681;612;249;
2017-04-17;12:07:54:3405;5939;4;0;515;82;695;592;249;
