Date;Time;ArduinoMillis;EDA;IBI;RawPulse;FSR1;FRS2;FSR3;FSR4
2017-04-13;10:06:06:7146;12660;2;0;508;57;170;0;0;
2017-04-13;10:06:06:7305;12670;15;0;507;58;179;0;0;
2017-04-13;10:06:06:7305;12680;0;0;509;58;203;0;0;
2017-04-13;10:06:06:7470;12690;8;0;510;58;221;0;3;
2017-04-13;10:06:06:7636;12700;0;0;511;58;224;0;0;
2017-04-13;10:06:06:7636;12710;21;0;511;60;251;0;0;
2017-04-13;10:06:06:7806;12720;0;0;511;59;247;0;0;
2017-04-13;10:06:06:7806;12730;2;0;512;62;270;2;0;
2017-04-13;10:06:06:7966;12740;0;0;512;60;265;0;0;
2017-04-13;10:06:06:8130;12750;6;0;512;59;283;0;0;
2017-04-13;10:06:06:8130;12760;0;0;515;61;280;0;0;
2017-04-13;10:06:06:8299;12770;1;0;515;60;298;0;0;
2017-04-13;10:06:06:8299;12780;0;0;515;60;301;0;0;
2017-04-13;10:06:06:8466;12790;5;0;513;61;323;0;2;
2017-04-13;10:06:06:8632;12800;0;0;512;59;307;0;0;
2017-04-13;10:06:06:8632;12810;0;0;510;60;323;0;0;
2017-04-13;10:06:06:8793;12820;0;0;509;59;331;0;0;
2017-04-13;10:06:06:8793;12830;3;0;507;60;326;0;0;
2017-04-13;10:06:06:8961;12840;1;0;507;61;345;1;0;
2017-04-13;10:06:06:9128;12850;8;0;506;62;339;0;0;
2017-04-13;10:06:06:9128;12860;0;0;505;59;332;0;0;
2017-04-13;10:06:06:9293;12870;13;0;506;60;332;0;0;
2017-04-13;10:06:06:9293;12880;0;0;506;61;333;0;0;
2017-04-13;10:06:06:9457;12890;7;0;506;60;333;0;0;
2017-04-13;10:06:06:9625;12900;3;0;508;60;332;0;1;
2017-04-13;10:06:06:9625;12910;3;0;508;59;337;0;0;
2017-04-13;10:06:06:9786;12920;1;0;509;60;329;0;0;
2017-04-13;10:06:06:9791;12930;8;0;509;61;331;0;0;
2017-04-13;10:06:06:9954;12940;0;0;511;61;326;0;0;
2017-04-13;10:06:07:0119;12950;5;0;513;60;326;0;0;
2017-04-13;10:06:07:0119;12960;0;0;514;60;329;0;0;
2017-04-13;10:06:07:0290;12971;13;0;513;60;330;1;2;
2017-04-13;10:06:07:0453;12981;3;0;512;59;307;0;0;
2017-04-13;10:06:07:0453;12991;20;0;509;60;302;0;0;
2017-04-13;10:06:07:0617;13001;0;0;508;62;302;0;0;
2017-04-13;10:06:07:0617;13011;25;0;509;59;304;1;2;
2017-04-13;10:06:07:0784;13021;4;0;510;59;286;1;0;
2017-04-13;10:06:07:0950;13031;15;0;509;62;297;0;1;
2017-04-13;10:06:07:0950;13041;17;0;510;59;287;0;0;
2017-04-13;10:06:07:1115;13051;22;0;510;62;273;0;3;
2017-04-13;10:06:07:1115;13061;6;438;511;60;283;0;0;
2017-04-13;10:06:07:1279;13071;4;0;513;61;274;0;0;
2017-04-13;10:06:07:1447;13081;0;0;514;60;280;1;0;
2017-04-13;10:06:07:1447;13091;3;0;513;63;287;0;2;
2017-04-13;10:06:07:1611;13101;21;0;512;60;276;0;0;
2017-04-13;10:06:07:1774;13111;13;0;510;61;284;0;0;
2017-04-13;10:06:07:1779;13121;0;0;510;62;278;0;0;
2017-04-13;10:06:07:1944;13131;2;0;511;61;288;0;0;
2017-04-13;10:06:07:1944;13142;17;0;510;61;287;0;0;
2017-04-13;10:06:07:2116;13152;22;0;509;61;278;2;0;
2017-04-13;10:06:07:2116;13162;7;0;508;60;276;0;1;
2017-04-13;10:06:07:2274;13172;25;0;507;59;284;1;0;
2017-04-13;10:06:07:2450;13182;3;0;505;59;281;0;0;
2017-04-13;10:06:07:2450;13192;27;0;503;60;290;0;3;
2017-04-13;10:06:07:2610;13202;2;0;503;63;292;0;0;
2017-04-13;10:06:07:2610;13212;18;0;505;60;281;0;0;
2017-04-13;10:06:07:2771;13222;8;0;508;62;267;0;0;
2017-04-13;10:06:07:2935;13232;9;0;510;60;264;0;0;
2017-04-13;10:06:07:2935;13242;9;0;514;61;280;0;0;
2017-04-13;10:06:07:3105;13252;23;0;516;61;268;0;2;
2017-04-13;10:06:07:3267;13262;15;0;518;60;261;0;1;
2017-04-13;10:06:07:3267;13272;19;0;518;59;258;0;0;
2017-04-13;10:06:07:3437;13282;19;0;518;60;251;0;0;
2017-04-13;10:06:07:3437;13292;26;0;518;60;249;0;0;
2017-04-13;10:06:07:3597;13302;1;0;517;61;233;0;1;
2017-04-13;10:06:07:3764;13312;14;0;514;61;238;0;0;
2017-04-13;10:06:07:3764;13322;0;0;512;62;235;0;0;
2017-04-13;10:06:07:3933;13332;10;0;509;63;230;0;0;
2017-04-13;10:06:07:3933;13342;3;0;507;61;224;0;0;
2017-04-13;10:06:07:4097;13352;6;0;505;62;234;0;1;
2017-04-13;10:06:07:4263;13362;7;0;504;60;223;0;0;
2017-04-13;10:06:07:4263;13372;16;0;503;61;221;1;4;
2017-04-13;10:06:07:4426;13382;0;0;503;62;226;0;0;
2017-04-13;10:06:07:4426;13392;12;0;503;60;238;0;0;
2017-04-13;10:06:07:4595;13402;4;0;503;59;223;0;0;
2017-04-13;10:06:07:4760;13412;3;0;504;63;240;0;0;
2017-04-13;10:06:07:4760;13422;0;0;505;61;226;0;1;
2017-04-13;10:06:07:4926;13432;15;0;507;59;225;0;0;
2017-04-13;10:06:07:4926;13442;10;0;509;61;223;0;0;
2017-04-13;10:06:07:5093;13452;17;0;509;61;215;0;0;
2017-04-13;10:06:07:5254;13462;3;0;512;60;212;0;0;
2017-04-13;10:06:07:5254;13472;2;0;512;61;216;0;3;
2017-04-13;10:06:07:5421;13483;2;0;512;59;212;0;0;
2017-04-13;10:06:07:5587;13493;2;0;511;63;213;0;1;
2017-04-13;10:06:07:5587;13503;4;0;511;60;210;0;2;
2017-04-13;10:06:07:5752;13513;14;0;510;60;216;0;0;
2017-04-13;10:06:07:5752;13523;25;0;508;60;224;0;0;
2017-04-13;10:06:07:5918;13533;22;0;506;62;234;1;2;
2017-04-13;10:06:07:5918;13543;0;0;505;59;218;0;0;
2017-04-13;10:06:07:6084;13553;8;0;506;59;220;0;0;
2017-04-13;10:06:07:6248;13563;11;0;507;59;219;0;0;
2017-04-13;10:06:07:6248;13573;14;0;507;59;217;0;1;
2017-04-13;10:06:07:6416;13583;6;0;509;61;217;0;0;
2017-04-13;10:06:07:6416;13593;3;0;509;62;225;0;0;
2017-04-13;10:06:07:6582;13603;0;0;509;62;219;0;0;
2017-04-13;10:06:07:6749;13613;0;0;509;61;230;0;0;
2017-04-13;10:06:07:6749;13623;9;0;510;59;238;0;0;
2017-04-13;10:06:07:6913;13633;25;0;511;63;246;1;3;
2017-04-13;10:06:07:7080;13643;7;0;511;59;243;0;0;
2017-04-13;10:06:07:7080;13654;2;0;510;60;245;0;0;
2017-04-13;10:06:07:7244;13664;24;0;510;58;263;0;1;
2017-04-13;10:06:07:7244;13674;18;0;509;62;247;0;0;
2017-04-13;10:06:07:7412;13684;0;0;509;61;286;0;0;
2017-04-13;10:06:07:7575;13694;11;0;507;61;291;0;2;
2017-04-13;10:06:07:7575;13704;4;0;507;57;296;0;0;
2017-04-13;10:06:07:7742;13714;25;0;507;59;318;0;1;
2017-04-13;10:06:07:7742;13724;7;0;506;61;332;0;1;
2017-04-13;10:06:07:7908;13734;8;0;506;60;352;0;2;
2017-04-13;10:06:07:8072;13744;0;0;507;60;343;0;0;
2017-04-13;10:06:07:8072;13754;22;0;510;61;335;0;1;
2017-04-13;10:06:07:8237;13764;7;0;512;60;336;0;1;
2017-04-13;10:06:07:8405;13774;9;0;513;59;348;0;0;
2017-04-13;10:06:07:8405;13784;4;0;513;61;342;0;0;
2017-04-13;10:06:07:8567;13794;0;0;512;61;336;0;0;
2017-04-13;10:06:07:8567;13804;0;0;510;60;339;0;0;
2017-04-13;10:06:07:8737;13814;13;0;509;60;349;0;0;
2017-04-13;10:06:07:8903;13824;5;0;508;61;344;0;0;
2017-04-13;10:06:07:8903;13834;10;0;508;61;345;1;0;
2017-04-13;10:06:07:9066;13844;0;0;509;60;359;0;0;
2017-04-13;10:06:07:9066;13854;15;0;508;60;385;0;0;
2017-04-13;10:06:07:9231;13864;0;0;508;58;427;0;0;
2017-04-13;10:06:07:9398;13874;0;0;509;61;442;0;0;
2017-04-13;10:06:07:9398;13884;0;0;509;62;480;0;0;
2017-04-13;10:06:07:9565;13894;4;0;509;61;502;0;0;
2017-04-13;10:06:07:9565;13904;1;0;509;60;533;0;0;
2017-04-13;10:06:07:9729;13914;9;0;509;62;548;0;0;
2017-04-13;10:06:07:9729;13924;0;0;509;59;597;0;0;
2017-04-13;10:06:07:9895;13934;18;0;511;61;651;0;0;
2017-04-13;10:06:08:0062;13944;8;0;511;60;688;1;3;
2017-04-13;10:06:08:0062;13954;15;0;511;61;720;0;0;
2017-04-13;10:06:08:0228;13964;21;0;510;63;745;0;0;
2017-04-13;10:06:08:0228;13974;2;0;508;61;758;1;0;
2017-04-13;10:06:08:0389;13984;10;0;506;59;766;0;0;
2017-04-13;10:06:08:0557;13995;24;0;505;59;779;1;0;
2017-04-13;10:06:08:0557;14005;12;0;505;61;789;0;0;
2017-04-13;10:06:08:0727;14015;10;0;507;59;790;0;0;
2017-04-13;10:06:08:0893;14025;0;0;509;60;803;0;0;
2017-04-13;10:06:08:0893;14035;11;0;510;62;808;0;0;
2017-04-13;10:06:08:1057;14045;17;0;511;59;813;0;0;
2017-04-13;10:06:08:1057;14055;1;0;509;60;827;0;0;
2017-04-13;10:06:08:1221;14065;0;0;509;60;832;0;0;
2017-04-13;10:06:08:1384;14075;0;0;509;61;845;0;0;
2017-04-13;10:06:08:1384;14085;0;0;508;59;849;0;0;
2017-04-13;10:06:08:1554;14095;0;0;507;60;859;0;0;
2017-04-13;10:06:08:1720;14105;0;0;506;62;862;0;0;
2017-04-13;10:06:08:1720;14115;0;0;506;61;868;0;0;
2017-04-13;10:06:08:1885;14125;0;0;504;61;873;0;0;
2017-04-13;10:06:08:1885;14135;6;0;504;63;881;0;0;
2017-04-13;10:06:08:2048;14145;0;0;503;61;885;0;2;
2017-04-13;10:06:08:2215;14155;1;0;505;61;888;1;0;
2017-04-13;10:06:08:2215;14166;8;0;507;62;894;0;2;
2017-04-13;10:06:08:2378;14176;0;0;508;62;897;0;0;
2017-04-13;10:06:08:2378;14186;1;0;508;61;894;0;0;
2017-04-13;10:06:08:2548;14196;5;0;508;60;884;0;0;
2017-04-13;10:06:08:2717;14206;0;0;509;58;906;0;2;
2017-04-13;10:06:08:2717;14216;0;0;508;62;829;0;0;
2017-04-13;10:06:08:2875;14226;10;0;507;60;897;2;0;
2017-04-13;10:06:08:2875;14236;0;0;507;61;893;0;0;
2017-04-13;10:06:08:3044;14246;6;0;507;60;894;0;0;
2017-04-13;10:06:08:3044;14256;16;0;507;63;916;0;1;
2017-04-13;10:06:08:3212;14266;12;0;510;61;919;0;0;
2017-04-13;10:06:08:3375;14276;3;1220;514;60;909;0;0;
2017-04-13;10:06:08:3375;14286;20;0;516;60;908;1;0;
2017-04-13;10:06:08:3538;14296;10;0;519;63;865;1;1;
2017-04-13;10:06:08:3706;14306;21;0;523;61;850;0;0;
2017-04-13;10:06:08:3706;14316;0;0;525;60;851;0;1;
2017-04-13;10:06:08:3870;14326;0;0;528;64;872;0;0;
2017-04-13;10:06:08:3870;14336;7;0;530;59;922;0;0;
2017-04-13;10:06:08:4037;14346;16;0;533;62;920;0;0;
2017-04-13;10:06:08:4203;14356;16;0;534;62;928;0;0;
2017-04-13;10:06:08:4203;14366;3;0;534;59;928;2;0;
2017-04-13;10:06:08:4369;14376;14;0;537;61;929;0;2;
2017-04-13;10:06:08:4369;14386;0;0;539;61;927;1;0;
2017-04-13;10:06:08:4534;14396;0;0;542;59;873;0;0;
2017-04-13;10:06:08:4701;14406;19;0;543;61;884;0;0;
2017-04-13;10:06:08:4701;14416;13;0;543;59;926;0;0;
2017-04-13;10:06:08:4863;14426;7;0;542;62;927;0;3;
2017-04-13;10:06:08:4863;14436;7;0;538;59;930;0;0;
2017-04-13;10:06:08:5031;14446;7;0;532;62;930;0;1;
2017-04-13;10:06:08:5194;14456;0;0;529;61;932;0;0;
2017-04-13;10:06:08:5194;14466;0;0;525;60;934;0;0;
2017-04-13;10:06:08:5360;14476;9;0;522;63;933;0;0;
2017-04-13;10:06:08:5360;14486;0;0;520;62;936;0;0;
2017-04-13;10:06:08:5527;14496;17;0;518;62;937;0;0;
2017-04-13;10:06:08:5692;14507;7;0;517;63;937;0;3;
2017-04-13;10:06:08:5692;14517;0;0;516;60;935;0;0;
2017-04-13;10:06:08:5857;14527;18;0;515;61;937;0;0;
2017-04-13;10:06:08:6028;14537;7;0;513;60;935;0;0;
2017-04-13;10:06:08:6028;14547;1;0;514;60;925;1;0;
2017-04-13;10:06:08:6188;14557;6;0;515;60;919;0;0;
2017-04-13;10:06:08:6188;14567;9;0;518;63;845;0;0;
2017-04-13;10:06:08:6355;14577;0;0;521;63;904;0;0;
2017-04-13;10:06:08:6523;14587;20;0;525;60;903;0;0;
2017-04-13;10:06:08:6523;14597;0;0;529;62;908;0;0;
2017-04-13;10:06:08:6691;14607;0;0;538;63;909;0;0;
2017-04-13;10:06:08:6691;14617;0;0;548;61;909;0;0;
2017-04-13;10:06:08:6857;14627;0;0;560;60;908;1;0;
2017-04-13;10:06:08:6857;14637;3;0;568;62;906;0;0;
2017-04-13;10:06:08:7022;14647;2;0;579;59;904;0;2;
2017-04-13;10:06:08:7185;14657;2;0;590;62;902;0;0;
2017-04-13;10:06:08:7185;14667;17;0;599;61;900;0;0;
2017-04-13;10:06:08:7351;14678;0;0;607;60;896;0;0;
2017-04-13;10:06:08:7519;14688;28;0;615;60;886;0;0;
2017-04-13;10:06:08:7519;14698;0;0;619;61;892;0;0;
2017-04-13;10:06:08:7682;14708;17;0;622;61;888;0;0;
2017-04-13;10:06:08:7682;14718;0;0;621;63;881;0;2;
2017-04-13;10:06:08:7849;14728;26;0;616;61;828;0;0;
2017-04-13;10:06:08:8016;14738;0;0;607;61;849;0;0;
2017-04-13;10:06:08:8016;14748;0;0;597;60;853;0;0;
2017-04-13;10:06:08:8180;14758;0;0;584;62;852;0;0;
2017-04-13;10:06:08:8180;14768;9;0;572;61;845;0;0;
2017-04-13;10:06:08:8345;14778;0;0;557;62;840;0;0;
2017-04-13;10:06:08:8511;14788;17;0;546;63;849;0;0;
2017-04-13;10:06:08:8511;14798;0;0;535;62;829;0;0;
2017-04-13;10:06:08:8677;14808;0;0;527;59;854;0;3;
2017-04-13;10:06:08:8839;14818;11;0;520;59;863;0;0;
2017-04-13;10:06:08:8839;14828;0;0;514;60;874;1;0;
2017-04-13;10:06:08:9015;14838;2;0;510;59;869;0;0;
2017-04-13;10:06:08:9015;14848;0;0;508;61;864;0;2;
2017-04-13;10:06:08:9175;14858;0;0;506;61;854;0;0;
2017-04-13;10:06:08:9339;14868;0;0;505;62;858;0;0;
2017-04-13;10:06:08:9339;14878;7;0;504;62;878;0;0;
2017-04-13;10:06:08:9505;14888;0;0;506;61;906;0;0;
2017-04-13;10:06:08:9505;14898;0;0;507;61;910;0;0;
2017-04-13;10:06:08:9671;14908;0;0;510;62;912;2;3;
2017-04-13;10:06:08:9835;14918;0;0;514;61;912;0;0;
2017-04-13;10:06:08:9835;14928;3;0;517;60;912;0;0;
2017-04-13;10:06:09:0007;14938;0;0;520;60;913;0;0;
2017-04-13;10:06:09:0007;14948;0;0;522;61;912;0;0;
2017-04-13;10:06:09:0166;14958;1;0;526;62;917;0;0;
2017-04-13;10:06:09:0330;14968;21;0;528;55;917;0;0;
2017-04-13;10:06:09:0330;14978;3;0;527;57;920;0;0;
2017-04-13;10:06:09:0498;14988;10;0;528;57;912;0;0;
2017-04-13;10:06:09:0498;14998;0;0;531;58;848;0;0;
2017-04-13;10:06:09:0662;15008;0;0;533;55;812;0;2;
2017-04-13;10:06:09:0832;15019;0;0;534;56;811;0;0;
2017-04-13;10:06:09:0832;15029;22;0;535;61;861;0;0;
2017-04-13;10:06:09:0993;15039;0;0;534;55;870;0;0;
2017-04-13;10:06:09:0993;15049;0;0;532;61;914;3;0;
2017-04-13;10:06:09:1160;15059;7;0;531;57;874;1;0;
2017-04-13;10:06:09:1326;15069;4;0;529;58;792;0;0;
2017-04-13;10:06:09:1326;15079;8;0;528;55;835;0;0;
2017-04-13;10:06:09:1492;15089;1;0;526;58;815;0;0;
2017-04-13;10:06:09:1492;15099;0;0;524;59;816;1;0;
2017-04-13;10:06:09:1658;15109;8;0;520;56;850;0;0;
2017-04-13;10:06:09:1823;15119;0;0;517;56;879;0;0;
2017-04-13;10:06:09:1823;15129;2;0;516;57;846;0;2;
2017-04-13;10:06:09:1989;15139;0;0;514;57;783;0;0;
2017-04-13;10:06:09:1989;15149;4;0;512;57;894;0;0;
2017-04-13;10:06:09:2156;15159;0;0;510;54;895;0;0;
2017-04-13;10:06:09:2321;15169;0;0;510;54;860;4;0;
2017-04-13;10:06:09:2321;15179;0;0;511;53;862;0;0;
2017-04-13;10:06:09:2485;15190;0;0;511;55;880;0;0;
2017-04-13;10:06:09:2651;15200;0;0;512;56;858;0;0;
2017-04-13;10:06:09:2651;15210;0;0;512;53;857;0;0;
2017-04-13;10:06:09:2820;15220;0;0;512;56;875;0;0;
2017-04-13;10:06:09:2820;15230;0;0;513;55;907;0;0;
2017-04-13;10:06:09:2984;15240;0;0;512;54;814;0;0;
2017-04-13;10:06:09:3149;15250;1;0;510;57;906;0;0;
2017-04-13;10:06:09:3149;15260;0;0;510;54;900;0;0;
2017-04-13;10:06:09:3317;15270;0;0;509;51;869;0;1;
2017-04-13;10:06:09:3317;15280;0;0;509;50;840;0;0;
2017-04-13;10:06:09:3477;15290;4;0;508;58;828;0;0;
2017-04-13;10:06:09:3645;15300;0;0;509;58;825;0;0;
2017-04-13;10:06:09:3645;15310;5;0;511;59;820;0;0;
2017-04-13;10:06:09:3815;15320;0;0;511;57;808;0;0;
2017-04-13;10:06:09:3815;15330;7;0;509;62;815;0;0;
2017-04-13;10:06:09:3975;15340;0;0;508;62;808;0;0;
2017-04-13;10:06:09:4145;15350;0;0;507;57;806;0;0;
2017-04-13;10:06:09:4145;15360;0;0;509;51;822;0;0;
2017-04-13;10:06:09:4312;15370;5;0;509;57;837;1;2;
2017-04-13;10:06:09:4312;15380;6;0;510;56;829;0;0;
2017-04-13;10:06:09:4472;15390;9;0;509;57;857;0;0;
2017-04-13;10:06:09:4640;15400;0;0;510;56;893;0;0;
2017-04-13;10:06:09:4640;15410;3;0;509;59;899;0;0;
2017-04-13;10:06:09:4805;15420;0;0;508;56;901;0;0;
2017-04-13;10:06:09:4805;15430;9;0;506;56;900;0;0;
2017-04-13;10:06:09:4970;15440;0;0;507;54;898;0;0;
2017-04-13;10:06:09:5136;15450;8;0;507;55;898;0;0;
2017-04-13;10:06:09:5136;15460;7;0;508;59;896;0;0;
2017-04-13;10:06:09:5301;15470;7;0;508;65;894;0;1;
2017-04-13;10:06:09:5301;15480;0;0;510;61;894;0;0;
2017-04-13;10:06:09:5466;15490;15;0;511;58;892;2;1;
2017-04-13;10:06:09:5631;15500;6;0;513;64;893;0;0;
2017-04-13;10:06:09:5636;15510;17;0;515;59;892;0;0;
2017-04-13;10:06:09:5806;15520;5;0;516;62;891;0;0;
2017-04-13;10:06:09:5966;15531;11;0;517;63;890;0;2;
2017-04-13;10:06:09:5966;15541;0;0;516;64;890;0;1;
2017-04-13;10:06:09:6131;15551;14;0;516;66;890;0;0;
2017-04-13;10:06:09:6131;15561;2;0;515;59;888;0;2;
2017-04-13;10:06:09:6296;15571;7;0;515;63;889;0;0;
2017-04-13;10:06:09:6461;15581;1;0;514;61;886;0;1;
2017-04-13;10:06:09:6461;15591;7;0;512;64;887;0;0;
2017-04-13;10:06:09:6632;15601;0;0;512;59;866;0;2;
2017-04-13;10:06:09:6632;15611;2;0;512;58;849;0;3;
2017-04-13;10:06:09:6791;15621;0;0;512;70;786;0;0;
2017-04-13;10:06:09:6960;15631;5;0;511;72;717;0;1;
2017-04-13;10:06:09:6960;15641;0;0;510;70;701;0;0;
2017-04-13;10:06:09:7126;15651;11;0;509;64;660;0;0;
2017-04-13;10:06:09:7126;15661;0;0;509;61;767;0;0;
2017-04-13;10:06:09:7292;15671;1;0;506;63;787;0;1;
2017-04-13;10:06:09:7453;15681;0;0;506;47;642;0;0;
2017-04-13;10:06:09:7453;15691;16;0;504;59;780;1;0;
2017-04-13;10:06:09:7622;15702;0;0;505;56;818;0;0;
2017-04-13;10:06:09:7789;15712;14;0;505;51;820;0;0;
2017-04-13;10:06:09:7789;15722;15;0;506;56;813;0;0;
2017-04-13;10:06:09:7954;15732;10;0;506;59;759;0;0;
2017-04-13;10:06:09:7954;15742;0;0;506;56;799;0;0;
2017-04-13;10:06:09:8118;15752;11;0;507;56;820;0;0;
2017-04-13;10:06:09:8118;15762;2;0;509;58;768;2;0;
2017-04-13;10:06:09:8283;15772;1;0;509;66;760;0;2;
2017-04-13;10:06:09:8451;15782;0;0;509;59;786;0;0;
2017-04-13;10:06:09:8451;15792;5;0;510;63;821;3;1;
2017-04-13;10:06:09:8612;15802;5;0;510;61;843;0;1;
2017-04-13;10:06:09:8617;15812;11;0;508;67;865;0;0;
2017-04-13;10:06:09:8782;15822;14;0;508;66;856;0;0;
2017-04-13;10:06:09:8947;15832;10;0;509;61;844;0;0;
2017-04-13;10:06:09:8947;15842;5;0;509;64;822;0;0;
2017-04-13;10:06:09:9110;15852;19;0;509;66;801;0;0;
2017-04-13;10:06:09:9280;15862;0;0;509;61;760;0;0;
2017-04-13;10:06:09:9280;15872;23;0;509;67;760;0;0;
2017-04-13;10:06:09:9443;15882;0;0;508;62;763;0;0;
2017-04-13;10:06:09:9443;15892;2;0;505;65;797;0;0;
2017-04-13;10:06:09:9606;15902;0;0;506;58;803;0;0;
2017-04-13;10:06:09:9777;15912;13;0;506;58;808;0;0;
2017-04-13;10:06:09:9777;15922;15;0;508;59;814;0;1;
2017-04-13;10:06:09:9941;15932;1;0;510;58;814;0;1;
2017-04-13;10:06:09:9941;15942;0;0;513;53;832;0;1;
2017-04-13;10:06:10:0108;15952;19;0;514;57;852;0;0;
2017-04-13;10:06:10:0274;15962;21;0;515;56;848;0;0;
2017-04-13;10:06:10:0274;15972;12;0;513;56;834;0;0;
2017-04-13;10:06:10:0440;15982;9;0;513;62;830;2;0;
2017-04-13;10:06:10:0440;15992;0;0;513;63;841;0;0;
2017-04-13;10:06:10:0605;16002;0;0;513;58;829;0;0;
2017-04-13;10:06:10:0769;16012;12;0;512;62;838;0;0;
2017-04-13;10:06:10:0769;16022;0;0;513;62;836;0;0;
2017-04-13;10:06:10:0936;16032;19;0;512;68;836;0;0;
2017-04-13;10:06:10:1098;16043;2;0;509;69;832;0;0;
2017-04-13;10:06:10:1098;16053;4;0;508;77;831;0;0;
2017-04-13;10:06:10:1267;16063;0;0;508;78;830;0;2;
2017-04-13;10:06:10:1267;16073;16;0;507;88;831;0;0;
2017-04-13;10:06:10:1434;16083;17;0;507;99;829;0;0;
2017-04-13;10:06:10:1434;16093;13;0;506;96;829;0;0;
2017-04-13;10:06:10:1597;16103;7;0;507;97;831;0;0;
2017-04-13;10:06:10:1762;16113;25;0;506;112;831;1;0;
2017-04-13;10:06:10:1762;16123;0;0;506;109;832;0;0;
2017-04-13;10:06:10:1933;16133;10;0;506;122;832;0;0;
2017-04-13;10:06:10:1933;16143;0;0;507;119;834;0;0;
2017-04-13;10:06:10:2092;16153;9;0;506;118;834;0;0;
2017-04-13;10:06:10:2262;16163;0;0;506;127;836;1;0;
2017-04-13;10:06:10:2262;16173;2;0;506;131;838;0;2;
2017-04-13;10:06:10:2427;16183;5;0;507;129;836;0;0;
2017-04-13;10:06:10:2427;16193;8;0;506;134;838;0;0;
2017-04-13;10:06:10:2591;16203;0;0;507;146;831;0;0;
2017-04-13;10:06:10:2756;16214;11;0;506;156;799;0;0;
2017-04-13;10:06:10:2756;16224;0;0;508;172;839;0;0;
2017-04-13;10:06:10:2927;16234;18;0;508;205;843;0;1;
2017-04-13;10:06:10:3086;16244;8;0;509;244;859;0;0;
2017-04-13;10:06:10:3086;16254;24;0;508;277;857;0;0;
2017-04-13;10:06:10:3252;16264;1;0;509;299;857;0;0;
2017-04-13;10:06:10:3257;16274;3;0;509;362;856;1;0;
2017-04-13;10:06:10:3418;16284;16;0;509;453;856;0;1;
2017-04-13;10:06:10:3586;16294;0;0;508;545;799;0;0;
2017-04-13;10:06:10:3586;16304;15;0;507;611;843;0;0;
2017-04-13;10:06:10:3751;16314;10;0;506;698;846;0;1;
2017-04-13;10:06:10:3914;16324;6;0;506;768;839;0;0;
2017-04-13;10:06:10:3914;16334;10;0;508;820;860;0;0;
2017-04-13;10:06:10:4084;16344;17;0;509;851;867;0;0;
2017-04-13;10:06:10:4084;16354;3;0;508;874;859;2;0;
2017-04-13;10:06:10:4250;16364;5;0;509;891;863;1;0;
2017-04-13;10:06:10:4412;16374;23;0;507;902;869;0;0;
2017-04-13;10:06:10:4412;16384;1;0;506;909;876;0;0;
2017-04-13;10:06:10:4580;16394;3;0;505;917;875;0;2;
2017-04-13;10:06:10:4580;16404;3;0;508;921;876;0;0;
2017-04-13;10:06:10:4744;16414;2;0;509;924;877;0;1;
2017-04-13;10:06:10:4912;16424;0;0;506;926;878;0;0;
2017-04-13;10:06:10:4912;16434;15;0;504;927;877;0;0;
2017-04-13;10:06:10:5078;16444;4;0;505;929;875;0;0;
2017-04-13;10:06:10:5078;16454;9;0;505;929;874;4;0;
2017-04-13;10:06:10:5240;16464;0;0;506;931;869;0;0;
2017-04-13;10:06:10:5240;16474;11;0;508;934;870;0;0;
2017-04-13;10:06:10:5411;16484;0;0;508;933;870;1;1;
2017-04-13;10:06:10:5573;16494;22;0;507;936;871;0;0;
2017-04-13;10:06:10:5573;16504;9;0;507;935;874;1;0;
2017-04-13;10:06:10:5741;16514;18;0;506;936;877;0;0;
2017-04-13;10:06:10:5741;16524;15;0;507;937;879;0;0;
2017-04-13;10:06:10:5907;16534;0;0;507;937;879;0;0;
2017-04-13;10:06:10:6069;16544;18;0;508;939;881;0;0;
2017-04-13;10:06:10:6069;16555;8;0;507;939;883;0;0;
2017-04-13;10:06:10:6238;16565;0;0;507;940;886;0;0;
2017-04-13;10:06:10:6400;16575;15;0;505;940;888;0;1;
2017-04-13;10:06:10:6400;16585;0;0;505;941;889;0;0;
2017-04-13;10:06:10:6565;16595;1;0;506;942;892;0;0;
2017-04-13;10:06:10:6565;16605;0;0;507;943;892;0;0;
2017-04-13;10:06:10:6730;16615;4;0;507;943;894;0;0;
2017-04-13;10:06:10:6896;16625;0;0;507;943;897;0;0;
2017-04-13;10:06:10:6901;16635;16;0;509;942;898;1;0;
2017-04-13;10:06:10:7062;16645;0;0;510;944;899;0;0;
2017-04-13;10:06:10:7062;16655;1;0;510;943;900;0;0;
2017-04-13;10:06:10:7228;16665;6;0;510;944;904;0;3;
2017-04-13;10:06:10:7396;16675;6;0;509;945;903;0;1;
2017-04-13;10:06:10:7396;16685;1;0;510;945;904;0;0;
2017-04-13;10:06:10:7561;16695;0;0;509;945;906;0;1;
2017-04-13;10:06:10:7728;16705;0;0;510;945;904;0;0;
2017-04-13;10:06:10:7728;16715;15;0;509;945;906;0;0;
2017-04-13;10:06:10:7895;16726;0;0;508;947;922;0;0;
2017-04-13;10:06:10:7895;16736;11;0;507;945;927;0;2;
2017-04-13;10:06:10:8059;16746;0;0;507;946;925;0;2;
2017-04-13;10:06:10:8222;16756;1;0;505;947;921;0;0;
2017-04-13;10:06:10:8222;16766;0;0;505;947;919;1;0;
